client,server,download_throughput_bps_mean,download_throughput_bps_median,download_throughput_bps_var,download_throughput_bps_std,download_throughput_bps_q90,download_throughput_bps_q99,upload_throughput_bps_mean,upload_throughput_bps_median,upload_throughput_bps_var,upload_throughput_bps_std,upload_throughput_bps_q90,upload_throughput_bps_q99,rtt_download_sec_mean,rtt_download_sec_median,rtt_download_sec_var,rtt_download_sec_std,rtt_download_sec_q90,rtt_download_sec_q99,rtt_upload_sec_mean,rtt_upload_sec_median,rtt_upload_sec_var,rtt_upload_sec_std,rtt_upload_sec_q90,rtt_upload_sec_q99,packet_loss_percent_mean,packet_loss_percent_median,packet_loss_percent_var,packet_loss_percent_std,packet_loss_percent_q90,packet_loss_percent_q99
client07,server03,814135158.4837605,849262362.8506777,2.3019439084538412e+16,151721584.1089804,904062202.8362378,913092502.0860124,623751938.3674316,616802551.7872558,1.0768782434911802e+16,103772744.18127239,739548578.2707947,819529508.7700728,0.013107599999999997,0.013,2.692031271794868e-06,0.0016407410739647094,0.015096,0.0179334,0.013534374999999993,0.01318,2.0701114711538497e-06,0.0014387881953761817,0.0157512,0.017697749999999998,0.9656624045570771,0.5109953546109249,4.512249550745319,2.124205628169109,0.9835685367541132,10.124347874315353
client07,server04,153758093.0842491,167945976.91796723,1237632529097596.0,35180001.83481513,174097559.41541275,175294601.80217296,173739554.4762878,178864488.84367508,571030277156599.8,23896239.8120834,185511166.23970228,186754650.67979485,0.12787056097560975,0.121,0.0007318672981524392,0.027053046005070098,0.123001,0.2228856,0.1283000975609756,0.1218559999999999,0.0007318430330402441,0.027052597528522914,0.123876,0.223487,0.20095611016973505,0.0,0.5628422136645348,0.7502281077542582,0.0831251364997531,3.434344420191475
client07,server05,141356804.91787305,166572890.94502008,1711913508501126.2,41375276.53685382,172669745.80940628,173263159.42098612,164902658.0748258,177490761.9755003,1070894039090886.9,32724517.400427572,183865449.8382876,184919730.9806956,0.13772990625,0.1221815,0.0014437069754425404,0.03799614421809851,0.2230737,0.22659739,0.137896875,0.122792,0.001432958268112904,0.03785443525021743,0.22311869999999998,0.22649927,0.30141857064732325,0.00032900850577305,1.1262715551662914,1.0612594193533886,0.5159636027526215,4.5957547629195
client07,server06,156503315.64542967,167600244.03810763,827980460712549.4,28774649.6192838,174494012.23189104,175142812.21976054,167801426.13436353,177799268.2082562,1386086055714504.0,37230176.68121526,186162759.8917372,186560690.46711752,0.12836305263157896,0.12180699999999994,0.0007855837133485064,0.02802826632791451,0.12450850000000001,0.22283137,0.13014315789473682,0.1223485,0.0007891772761906117,0.028092299232896755,0.1351266000000001,0.22285678,0.06856329523455683,0.0,0.07534011631219834,0.2744815409316232,0.08108002642701775,1.1761184621292098
client07,server07,738713824.6681889,876006710.2772391,7.980426071374786e+16,282496479.1174358,908938576.2594163,925566185.8811951,562548568.9817535,574899469.4547082,8738390523405216.0,93479358.80933937,653889561.7181388,739453871.2078251,0.029688023809523807,0.009,0.0022452163465420958,0.047383713937829905,0.1195769,0.22248283000000002,0.007360193877551011,0.0072995,6.190137745698923e-07,0.0007867742843852309,0.008262,0.009376769999999908,0.3557785232613911,0.07614698074346604,0.9394125138726288,0.9692329512932527,0.767925348627559,4.7469002145433
client08,server01,250718693.9114863,95412892.31071545,9.042962839798653e+16,300715194.82391727,831097942.6771345,839734631.0610516,226747238.19275293,97094365.35251176,6.7646320240379144e+16,260089062.1313767,620701296.5012068,876536718.1805766,0.010448071428571426,0.01,1.6628222630662005e-06,0.0012895046580242355,0.011,0.01576999999999999,0.010840452380952369,0.0105015,1.3454217171893188e-06,0.0011599231514153507,0.0113822,0.01565757999999999,3.799575747744352,3.5218640624114057,6.715867626320867,2.5914991079143492,5.56497790305876,12.928889219783473
client08,server02,294701061.0999822,95297779.87566096,1.0939648873329234e+17,330751400.19853634,850337959.0101875,868190132.2454317,285407170.59836197,97110580.001912,9.942642523874171e+16,315319560.5076566,872076806.0263774,880247827.7134317,0.01043140425531915,0.01,1.3114749851988897e-06,0.001145196483228485,0.011325199999999999,0.0142376,0.010839510638297868,0.01053,1.1809969509713297e-06,0.0010867368361159612,0.0115394,0.015052699999999999,3.38743391621291,3.418604511423342,5.439251005896182,2.332220188124651,4.593448429167102,12.111385763559719
client08,server03,247260830.7047676,95891229.57727374,9.397800713096312e+16,306558325.8222864,850697812.1258801,867225585.3603113,225000283.49533638,97100676.24819276,7.044036164555974e+16,265406031.66763136,686968797.3756131,895002203.9503403,0.010299299999999997,0.01,7.424077025641021e-07,0.000861630838911945,0.011,0.013411939999999997,0.010758999999999977,0.010584999999999949,8.143398974359031e-07,0.0009024078332084131,0.0112949,0.014056519999999998,3.616765791861377,3.546139570615357,7.9192690124950875,2.814119580347482,4.6145163171310735,14.229861358839312
client08,server04,112534677.01599224,84905841.98422489,2374114615590112.5,48724887.02490866,177694319.64070353,179832834.90034747,121383077.98153697,86630242.55965742,3375247232387776.0,58096877.99174561,189234644.8722078,190456499.57827526,0.13593685416666665,0.116,0.0016906989477016836,0.04111810972918969,0.22,0.22351198,0.13621997916666664,0.116453,0.0016543087595101945,0.040673194606647194,0.2198069,0.22089333,6.091153670033639,2.1395985993914124,55.315156541705804,7.437415985522512,19.18073145541012,20.274156734734728
client08,server05,108106593.11025044,85806903.4849985,2036530992373555.2,45127940.26291866,177206997.41271648,180790293.68362844,115061420.06459668,86502320.229814,2723645319154819.5,52188555.44230765,188800456.33119643,190241032.2620623,0.1271158181818182,0.119,0.0008760771135959596,0.02959859985870885,0.1246,0.2204301,0.1275731818181818,0.119609,0.0009050366174848484,0.03008382651001778,0.12402699999999993,0.22316008,10.910455765934723,17.638253770451104,83.36921081804068,9.130674171058821,20.34716230977124,22.054117553830952
client08,server06,104464383.50682876,84318162.38352187,1959319521043264.2,44264201.34875658,176365030.1447454,178032015.20004752,105547535.03438832,84949143.6610276,3079148054489853.0,55490071.67493887,188705703.1897718,190004095.71777335,0.15233361016949154,0.1199129999999999,0.002410469566035068,0.049096533136618395,0.221,0.22242,0.1526046440677966,0.119976,0.0024067733154056136,0.04905887601041848,0.22082619999999992,0.22183557999999998,7.507973309412974,2.7001350981535404,70.57758438568439,8.40104662442034,19.342689538670953,20.712144482862467
client08,server07,282630294.49577117,96479949.29048643,1.11224938634302e+17,333504030.9116248,907403237.417532,912581843.3715433,272056842.802262,97346153.34204674,7.631861471732358e+16,276258239.18450576,739177442.7142316,788229560.9429767,0.030440299401197597,0.005,0.002846782448174352,0.0533552476160907,0.1160777,0.22,0.00458594011976047,0.004339,5.924580564636477e-07,0.0007697129701802145,0.005514399999999999,0.00659576,4.0845494952151205,3.093554074477616,24.458489149386647,4.945552461493725,10.526525105721436,20.97285106354293
client09,server01,887629501.8892685,907586757.5221616,5868906710839548.0,76608790.03638908,916900411.3174368,918287269.8748105,503684839.69145644,871204873.992689,1.8668144135585114e+17,432066477.9358046,904892660.7038331,910555669.9966967,0.010187999999999997,0.01,2.0776631578946945e-07,0.00045581390477855043,0.011,0.011,0.01054007692307691,0.010478,2.594549149797664e-07,0.0005093671710856191,0.011068600000000001,0.011872899999999999,0.8747377006474244,0.5850654447208229,2.321401526986663,1.5236146254833152,0.767919006712857,7.26161138547917
client09,server02,861753611.1010199,905103353.9748025,2.238439284469964e+16,149614146.53935516,918566848.2859608,923604634.0565243,497822035.2443142,802301307.9885011,1.7954946000049248e+17,423732769.5617752,905297669.4367226,912149818.6516936,0.010706666666666665,0.010940499999999999,1.8444173495934931e-06,0.0013580932772065007,0.011910800000000001,0.015215939999999997,0.011115333333333317,0.0110409999999999,1.5755391544715364e-06,0.0012552048257043695,0.0119372,0.015332219999999933,1.070714382489949,0.5222258108670036,4.696599214861768,2.16716386433093,0.8302872743936773,10.546349670552468
client09,server03,890960425.4253391,909680821.0091687,7603353739705672.0,87197211.76566182,921275060.4928808,922798265.1864403,647000919.1567601,901122355.9559352,1.5305540560542106e+17,391222961.5007548,907627406.8715752,912604779.9909779,0.010381125,0.01,1.5192725224358976e-06,0.0012325877341738793,0.0110359,0.01458582,0.010890699999999993,0.010662,1.6990999589743276e-06,0.0013034952853671268,0.0117174,0.015777359999999938,0.6552437573489199,0.46732748159768367,1.0009007764662747,1.000450286854012,0.725929859417662,4.523593243071503
client09,server04,157457671.75878254,174346490.50471547,1265817264772725.5,35578325.77248015,180913780.3534752,183222496.6298744,118067960.97835673,181378113.16498327,6995515865415611.0,83639200.53070576,191312493.7313096,194475420.84827664,0.12016746341463413,0.116336,0.0002870347076548782,0.01694209867917426,0.121,0.18458080000000013,0.12036617073170731,0.116713,0.00028209554644512217,0.016795700236820203,0.121459,0.18429980000000015,0.36473557693269715,0.0013030483721668,1.1800289242630957,1.086291362509661,0.8441503987908143,4.888503429153477
client09,server05,146338813.11200178,172611599.59543967,2479950821731126.5,49799104.627805576,181801745.2074609,182621788.92640084,122883071.41652311,181187704.41920626,5601686919331555.0,74844418.09067364,190871015.77439973,192640373.1268053,0.12320113888888888,0.1165685,0.000564717972923016,0.023763795423353905,0.1221565,0.21936775,0.12312924999999998,0.11631949999999999,0.0005658090695071429,0.02378674146467193,0.12111899999999995,0.21937634999999994,1.0953357125025174,0.00422571086394015,10.382316761255993,3.2221602631241035,3.2122687795804477,13.720186451732978
client09,server06,161210622.5593042,174838511.43393296,1253067736140511.2,35398696.81415562,181529004.22832334,183334739.10929254,127076287.70843938,182802012.83997923,6603757047425871.0,81263503.78506868,189783815.83652964,191644384.33770314,0.1203296,0.116717,0.000238371748336364,0.015439292352189073,0.12362139999999999,0.1778440400000002,0.12000693333333333,0.116739,0.00023391919288181837,0.015294417049427493,0.12023579999999993,0.1772736000000002,0.32210434867570187,0.0034060998219759,0.8285424349653759,0.9102430636733113,0.9638760734177596,3.9396556329664896
client09,server07,768241091.5839398,904937954.8678696,7.813108172091965e+16,279519376.28887135,925684094.9128721,932814273.353316,564723350.4520125,816407103.6390836,1.4066516950858451e+17,375053555.520521,910453956.1525846,918122147.6976484,0.024932054901960776,0.0038079999999999,0.0019702465859103603,0.04438745978213171,0.11657639999999994,0.12092025999999996,0.003211960784313711,0.00315,2.2268884884977786e-07,0.0004718991935252463,0.0037949999999999,0.0045264599999999995,0.2607439806616986,0.030951197629488,0.5382456995110492,0.7336523015100881,0.6411122918981741,3.4036567946187617
client10,server01,332508205.9541039,405190088.699656,1.8311750689569064e+16,135320917.4132701,418416696.92237073,421429463.51618075,40589944.7212206,44076660.83969405,60851233591662.01,7800720.068792496,45489968.373950265,46096164.46148081,0.014549367346938766,0.01434,3.3466102789115697e-06,0.001829374286173163,0.0169558,0.018741359999999995,0.020637775510204074,0.019702,1.647745221938779e-05,0.004059242813553753,0.0236432,0.035345519999999984,1.471298654084661,0.0084451523476322,6.187846646827917,2.4875382704247824,6.276733614710288,6.763840079272259
client10,server02,305824362.6287962,399041599.1240873,2.169832700239984e+16,147303519.99324334,416858111.7554756,423778020.3640736,38973824.28260722,41991315.36818368,66276365505724.086,8141029.757083811,45601785.89525503,46236130.681488805,0.015290741379310333,0.014659,7.452670826678779e-06,0.0027299580265415764,0.0183176,0.022312979999999996,0.020300689655172403,0.0195795,8.379210007259525e-06,0.002894686512778115,0.02351859999999993,0.02828719,1.5233952789825338,0.0090437257779332,8.75652054263955,2.9591418591611234,6.360452724285987,10.291227707057228
client10,server03,316168728.1242016,391814426.5632674,1.9161793808627096e+16,138426131.2347748,417474567.95730543,423838377.42741585,40663345.64375486,42917624.8599092,40959594209878.99,6399968.297568277,45638681.30074733,46028199.551787145,0.015108843137254881,0.014655,6.3174598549019515e-06,0.0025134557594877122,0.01807,0.02028599999999995,0.020079235294117637,0.019761,4.786194383529431e-06,0.002187737274795452,0.022654,0.024297,1.6104589765037163,0.0099669534919097,9.22324425619486,3.036979462590233,6.341929938142925,11.645364602961758
client10,server04,63925780.86613821,78540220.35879947,574352047728864.6,23965643.069378812,84290832.66748719,85637512.05475645,28970065.816863917,33566674.723293856,104634838198677.56,10229117.175918827,37343728.434427045,38217237.36993669,0.22753645762711863,0.228102,7.756946276972535e-05,0.008807352767416855,0.23608840000000003,0.25252436,0.2316464406779661,0.231465,0.00011451288914728238,0.010701069532868309,0.2386306,0.2673319800000001,1.086239591232449,0.0,5.284986460003588,2.2989098416431184,5.544728149720673,8.258033674135497
client10,server05,65139791.825295776,79016716.47122502,651234819395938.1,25519302.87832993,85140337.37235159,85513509.28554605,30654293.501249697,33832564.98849408,66056367264151.36,8127506.829535818,37049278.61394669,37639184.348483406,0.22589080851063825,0.222728,6.212182454949106e-05,0.007881739944294728,0.233894,0.2453906999999999,0.23002853191489359,0.228182,8.384351238482886e-05,0.009156610310853512,0.2447548,0.25055022,1.5526916123207681,0.0,10.655492316552031,3.2642751594422967,7.076498755564615,11.264372577576788
client10,server06,65681404.24234221,76304116.82274507,598488249840045.1,24464019.494760975,84642671.57279803,85577381.31272668,30155034.767186087,33710699.03897279,90222019111651.3,9498527.207501765,37237567.43346061,37824799.84472105,0.22891182456140352,0.221721,0.0005986373756472426,0.024467067164808346,0.24207119999999993,0.31408515999999964,0.23230170175438597,0.231484,0.0002776396874987467,0.01666252344330674,0.2399536,0.2885127199999998,1.423483427824639,0.0,8.557360129839134,2.9252965883546125,6.277338010624169,10.070230468008203
client10,server07,271653259.82803154,381674291.1259274,2.585835697749376e+16,160805338.77173904,417151353.31218874,423390608.1396489,39670276.84428493,43057573.6737644,63660777956346.83,7978770.453920004,45800113.080848664,46363324.62351828,0.053768469387755084,0.009951,0.007696529952261485,0.08772986921374888,0.2224182,0.24288981999999992,0.011781122448979577,0.0112509999999999,9.362997727652463e-06,0.00305990158790319,0.013258400000000002,0.02801213999999998,1.5223396412108967,0.0072440159665475,8.616483645954078,2.93538475262683,6.4525850890577185,11.093668387079518
client11,server01,580190040.1636641,713877239.2843807,7.97310767123823e+16,282366918.58711475,798862448.333927,800697000.6055509,304532935.8886396,402029767.17730606,2.554408492437993e+16,159825169.8712688,422939822.7551209,424198272.98692423,0.01084078723404255,0.01035,6.340834997224777e-06,0.0025181014668247143,0.0137086,0.015077239999999999,0.010975851063829773,0.009536,5.675930564292299e-06,0.002382421155944578,0.0147276,0.01547554,1.928589965586017,1.218309171009646,3.6595189805915185,1.9129869264037114,4.387219282158951,7.243069169744629
client11,server02,403981381.84441596,146602739.67479426,9.680257706456376e+16,311131125.1941274,794804715.2842685,797805293.0059208,213860479.0844343,65146395.195551574,3.0262838452093464e+16,173962175.3488196,422026350.44484174,423008112.7635954,0.010928312499999994,0.0097955,4.485541963709697e-06,0.0021179098100980826,0.013454,0.01377966,0.012123656249999993,0.0116165,5.2124199747983846e-06,0.002283072485664523,0.0149967,0.015592409999999932,0.8906820731637385,0.49543349834919925,1.2666854365081042,1.1254712064322676,2.282402974444434,3.8538923973006582
client11,server03,509164478.7618794,706076053.9784455,9.469550023172805e+16,307726339.84065783,798862793.271856,799982577.9153478,265227546.12742814,380666417.53410566,2.9405903277982932e+16,171481495.43896255,421068262.73230374,424002582.17138773,0.011338945945945929,0.0126509999999999,6.56508994144143e-06,0.002562243146432717,0.013524,0.01692,0.0125184054054054,0.01124,2.2873810914414335e-05,0.0047826573068132676,0.015036599999999999,0.029587559999999968,1.7234536413937465,0.9001190303084118,4.173055022639496,2.0428056742234433,3.510887025186781,8.610126540469848
client11,server04,525968393.2721213,703221586.0788945,8.661442042940181e+16,294303279.67829686,795058979.9727606,798197345.000896,283405108.50610155,403852963.4017037,2.8809406176196896e+16,169733338.43472502,418678937.9836575,421777432.0659524,0.01542517857142856,0.01,0.0005323449613373018,0.023072601962875833,0.0140546,0.10149823000000005,0.018696892857142842,0.01228799999999995,0.0011821720955806877,0.034382729612127766,0.0140932,0.1460215400000001,1.1170492801935958,0.6796010510485164,2.9298770724024363,1.711688368951088,2.092511820885283,7.382322125048747
client11,server05,482626705.0348363,645801542.5141994,7.548625500364944e+16,274747620.5604872,732893265.9730362,777729740.3143841,262183238.38943863,378293045.8139084,2.9468361350212316e+16,171663511.99428582,419294854.3399143,421889554.1919869,0.011801230769230762,0.012,1.963267971659931e-06,0.0014011666466412663,0.0130448,0.015034419999999995,0.012346717948717936,0.012196,2.7011640499325147e-06,0.0016435218434607173,0.01451,0.015744779999999937,1.1229841281265267,0.6124524933979845,3.2531746108920188,1.803655901465692,3.0789829748613755,7.9974256482133805
client11,server06,571636410.1099858,713886131.893699,7.435855958208256e+16,272687659.3872238,786940661.5935053,796333723.186304,313673818.17893314,406574460.244713,2.518096594518586e+16,158685115.70146036,421430747.1967158,423747962.4670821,0.011731487179487176,0.012,2.0518828879891978e-06,0.0014324394884214823,0.013399000000000001,0.0139924,0.012233307692307686,0.012172,2.4816286396761406e-06,0.0015753185835494167,0.014312600000000002,0.015982519999999997,0.6669790868024414,0.6261797582081817,1.1251598119116561,1.0607355051621756,0.8019801371684178,4.7331849355975075
client11,server07,493961057.6816875,678711310.6435596,8.148591491399659e+16,285457378.45429146,785892004.3426566,798593825.0411197,259894933.1007465,378719624.8075039,2.6382154081194316e+16,162425841.79001296,410208443.1037331,420234150.6432785,0.01374995880149812,0.015,1.1058153896792531e-05,0.0033253802634875505,0.016,0.022591779999999954,0.017209183520599244,0.016201,1.4614088616569492e-05,0.003822837770108678,0.0181172,0.03958329999999991,1.1288856858125422,0.2696754384283251,4.485602848437783,2.1179241838266503,3.3652434919856558,9.396892483146459
client12,server01,646303962.2723957,650180310.4008157,673604032685138.5,25953882.80556762,675606215.3822163,691624660.883088,101673291.00016983,100783333.07530235,470940767792757.06,21701169.733282976,125284707.64606637,155014084.98794279,0.013661952380952374,0.013308500000000001,4.069708387921012e-06,0.0020173518255180507,0.0163853,0.01704791,0.019304333333333326,0.0191225,6.711020764227671e-06,0.0025905637927346376,0.0215684,0.026391239999999982,0.06833213829364004,0.06024753371051175,0.0024041567003494054,0.049032200647629566,0.1328557350974648,0.1718408773929918
client12,server02,641745179.6210634,650333304.7156142,1094815271977721.0,33087992.867167406,671600311.9691818,694617527.9729978,100799396.14482161,104978974.57122804,592480291547619.1,24340918.05063275,125383987.67861912,148424833.52184942,0.01409196923076922,0.013923,4.940597342788459e-06,0.002222745451640484,0.0171094,0.019304199999999997,0.020372861538461528,0.0199179999999999,7.147633746153865e-06,0.002673505890428122,0.0240374,0.02617344,0.0807960831510022,0.0669857506944895,0.004046790780674189,0.0636143913016087,0.17301613456512666,0.22571942010293963
client12,server03,631564897.6590172,635764570.6907947,1526478176792916.8,39070169.909957096,674460104.3582032,696538694.8524861,92333024.55001594,101837707.11664584,1037214258730821.6,32205810.946641628,123650769.61048074,150050738.7429887,0.014149428571428561,0.0143395,4.1651198129870335e-06,0.002040862516924409,0.016585,0.0175237,0.020506053571428564,0.020130500000000003,9.74343357889609e-06,0.003121447353215506,0.023851999999999998,0.029624700000000014,0.07407479787632132,0.06291720910589645,0.005343768931725463,0.0731010870762225,0.15237411251708066,0.3103529571208309
client12,server04,82866797.1700162,85494523.85528582,101277630285840.48,10063678.765036197,88400839.10999238,89289811.27819848,66337479.48219492,70154595.29251204,191420256556092.47,13835470.95534129,77410474.30743596,80057566.60345489,0.2265274909090909,0.221755,0.00016362888588417515,0.012791750696608152,0.2422844,0.26590732000000006,0.23159201818181818,0.232003,0.00034379720183299673,0.01854176911281652,0.23923039999999998,0.2953365400000001,0.15631827451182387,0.0,1.3411892880991902,1.1580972705689234,0.0,3.953126644499886
client12,server05,82906398.75451653,83166344.6356034,79788667597738.16,8932450.257221596,88062775.4084563,89241958.93116859,61758666.2301667,69208705.3451467,314075730477863.9,17722181.876898337,76594738.1559716,78394398.72160062,0.22773744444444444,0.22785149999999996,0.00032397581715723267,0.0179993282418326,0.23147929999999992,0.29211730999999985,0.23239596296296294,0.23054049999999998,0.00038892670645143234,0.019721224770572247,0.24335020000000002,0.30178442999999977,0.11231983790932015,0.0,0.6805862638111991,0.824976523187902,0.0,2.8501196685457315
client12,server06,82919958.58821593,82758172.83607769,38366681278424.984,6194084.377728881,88495199.42452976,89993155.2028964,62159042.60854815,68487716.03358898,299341769452768.9,17301496.162262063,75325138.74293281,79098699.76918544,0.22617423437499998,0.22788750000000002,9.112257383308532e-05,0.00954581446672233,0.23458410000000002,0.25247817999999994,0.23291589062499998,0.23158299999999998,0.0002532438050830851,0.01591363582224644,0.24578899999999995,0.28370994999999977,0.00017681212269317342,0.0,4.769036549939557e-07,0.0006905821131436548,0.0,0.00289364366364037
client12,server07,588430390.0966144,690452712.6892633,5.547641881232737e+16,235534326.18692198,746165250.2332855,796317638.6330204,105378144.71333015,109462663.70551637,743761163644448.5,27271984.959743,135230854.93454185,164529364.61333668,0.04551463157894736,0.0063225,0.006882283604517285,0.08295952991981864,0.2202045,0.23989068,0.011640960526315778,0.011439999999999999,3.7031944802848803e-06,0.0019243685926258723,0.01267489999999993,0.019325359999999937,0.04569402096043964,0.009593885760099449,0.02725095626875133,0.16507863662131247,0.11419623218306799,0.26885808337425243
client13,server01,595728481.1253071,597602710.5414827,77730905560894.53,8816513.23148185,599209138.6438229,599839964.2441097,298179379.8187541,298963697.0555992,15014239230393.166,3874821.186892779,301362619.43584776,302297576.8728798,0.009709749999999998,0.008,4.193731936363627e-06,0.002047860331263738,0.012,0.012384299999999957,0.00982458928571427,0.008726999999999999,3.5574707918831312e-06,0.0018861258685154423,0.012395999999999949,0.01276425,5.992492302054575,6.186907560544665,1.2136932905342206,1.1016774893471413,7.040042400311041,8.121769036509162
client13,server02,596712292.1022947,597299203.5010765,9188539043663.256,3031260.3061537384,599099805.5297397,600359998.2324675,296394963.88129634,299389613.0033744,224326187355372.97,14977522.7376016,300998298.8253502,301630055.355027,0.0091988125,0.008,3.4263395172872338e-06,0.001851037416501145,0.012,0.012,0.009733562499999978,0.008768499999999999,3.263023272606353e-06,0.0018063840324267575,0.012477,0.01273513,5.937023604608278,6.092712968550612,0.7000816429406191,0.8367088161006905,6.782868684802028,7.141171912456468
client13,server03,596971347.3788466,597598498.3450965,9194496759647.533,3032242.859608632,598676741.1497947,601142037.9293212,299592203.67041993,299869939.44953704,3139403123435.0796,1771836.0881963882,301650883.0830871,302382516.77103305,0.009666666666666667,0.008,5.045454545454549e-06,0.00224620892738288,0.012,0.014680000000000007,0.009496288888888873,0.008674,2.9900418919191855e-06,0.0017291737598978264,0.01218179999999996,0.013135440000000002,5.994472563247397,6.121916217636285,0.689312662077632,0.8302485543965927,6.804776189168957,7.542330333008794
client13,server04,596089149.4259894,597260217.5209501,15169580472232.793,3894814.561982739,598576793.9128135,599763700.3031669,294352135.31929785,298933279.8158326,1002487178879860.1,31662077.930544294,301631797.76411045,302462800.3486198,0.010636169491525422,0.011,2.840617591466979e-06,0.0016854131812309345,0.012,0.016840000000000004,0.012103796610169472,0.010142,0.00010772758381998839,0.010379189940452404,0.0124098,0.047901180000000126,5.693609131635807,5.925659077874332,0.9944950379372055,0.9972437204300689,6.895703705303314,7.395866122232977
client13,server05,596277361.7240045,597201761.1423216,9457502551302.932,3075305.2777412087,598451223.4626632,599917918.9726704,299288969.06054014,300222274.9192419,9861834725931.916,3140355.8279169444,302323509.5857848,302746304.048869,0.010262821428571425,0.01,1.8364209493506513e-06,0.0013551460988951158,0.012,0.012450000000000003,0.010702196428571417,0.0100655,2.1464517970779343e-06,0.0014650774031012609,0.012539499999999999,0.014322800000000005,5.613353958775909,6.046551949881581,1.16750796213585,1.0805128236795016,6.755211915988999,6.961980954252599
client13,server06,596478233.132355,596868514.9850991,5204998324983.355,2281446.542214688,598159548.5035571,600700847.4708757,298267274.60912585,298947421.3878741,14357325336205.688,3789106.1394748087,301747861.1103047,302660107.80050826,0.010524799999999999,0.01,1.8428544962962969e-06,0.0013575177701585703,0.012,0.013,0.010868818181818165,0.0102739999999999,2.1665072626262722e-06,0.0014719059965318004,0.0124286,0.014867560000000002,5.819618877800477,6.098562484391208,0.8006616282064071,0.8947969759707546,6.691098495175728,7.015869095590142
client13,server07,591566666.0623862,594200515.5352726,930227725432097.6,30499634.840963222,597917876.5884326,600247520.3555357,291969401.43945634,298386614.6483433,307691533316826.3,17541138.313029356,301259147.518125,301868858.65394264,0.013428215384615383,0.014,5.449361519420706e-05,0.007381979083837007,0.015,0.022951519999999996,0.015407003076923064,0.0149559999999999,1.534854218826212e-05,0.003917721555733909,0.0155542,0.0249,4.848585405173129,4.764773510680259,1.5039010527678367,1.2263364353911355,6.44001104441556,7.150422172456349
